model,config,problem,topic,outcome,passed,compiled,error_kind,mismatches,iterations,finished,tool_calls,compile_calls,rag_calls,llm_calls,prompt_tokens,completion_tokens,total_tokens,wall_seconds,agent_error
gemma4_26b_a4b,react_compiler_rag,Prob076_always_case,combinational,pass,1,1,,0,2,1,1,1,0,2,1440,1200,2640,75.175,
gemma4_26b_a4b,react_compiler_rag,Prob077_wire_decl,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1454,823,2277,50.591,
gemma4_26b_a4b,react_compiler_rag,Prob078_dualedge,sequential,pass,1,1,,0,2,1,1,1,0,2,1264,9388,10652,570.647,
gemma4_26b_a4b,react_compiler_rag,Prob079_fsm3onehot,fsm,pass,1,1,,0,3,1,2,2,0,3,2955,4471,7426,273.943,
gemma4_26b_a4b,react_compiler_rag,Prob080_timer,sequential,pass,1,1,,0,2,1,1,1,0,2,1587,1138,2725,69.281,
gemma4_26b_a4b,react_compiler_rag,Prob081_7458,combinational,pass,1,1,,0,2,1,1,1,0,2,1699,1114,2813,68.502,
gemma4_26b_a4b,react_compiler_rag,Prob082_lfsr32,sequential,pass,1,1,,0,4,0,3,3,0,4,7200,16920,24120,1021.307,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob083_mt2015_q4b,combinational,pass,1,1,,0,2,1,1,1,0,2,1494,2409,3903,148.625,
gemma4_26b_a4b,react_compiler_rag,Prob084_ece241_2013_q12,sequential,pass,1,1,,0,2,1,1,1,0,2,1621,10158,11779,612.39,
gemma4_26b_a4b,react_compiler_rag,Prob085_shift4,sequential,pass,1,1,,0,2,1,1,1,0,2,1492,2170,3662,132.879,
gemma4_26b_a4b,react_compiler_rag,Prob086_lfsr5,sequential,truncated,0,0,,,1,0,0,0,0,1,680,8192,8872,491.978,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob087_gates,combinational,pass,1,1,,0,2,1,1,1,0,2,1493,986,2479,61.698,
gemma4_26b_a4b,react_compiler_rag,Prob088_ece241_2014_q5b,fsm,pass,1,1,,0,2,1,1,1,0,2,1492,6590,8082,394.325,
gemma4_26b_a4b,react_compiler_rag,Prob089_ece241_2014_q5a,fsm,pass,1,1,,0,2,0,1,1,0,2,1722,14716,16438,884.366,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob090_circuit1,combinational,pass,1,1,,0,2,1,1,1,0,2,1523,1540,3063,92.51,
gemma4_26b_a4b,react_compiler_rag,Prob091_2012_q2b,fsm,truncated,0,0,,,1,0,0,0,0,1,769,8192,8961,488.798,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob092_gatesv100,combinational,pass,1,1,,0,2,1,1,1,0,2,1868,8965,10833,537.202,
gemma4_26b_a4b,react_compiler_rag,Prob093_ece241_2014_q3,kmap_logic,truncated,0,0,,,1,0,0,0,0,1,790,8192,8982,491.85,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob094_gatesv,combinational,pass,1,1,,0,2,1,1,1,0,2,1961,3175,5136,191.042,
gemma4_26b_a4b,react_compiler_rag,Prob095_review2015_fsmshift,fsm,truncated,0,0,,,1,0,0,0,0,1,571,8192,8763,494.683,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob096_review2015_fsmseq,fsm,compile_error,0,0,syntax_error,,2,0,1,1,0,2,1476,13973,15449,843.804,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob097_mux9to1v,combinational,pass,1,1,,0,2,1,1,1,0,2,1591,1657,3248,100.294,
gemma4_26b_a4b,react_compiler_rag,Prob098_circuit7,sequential,truncated,0,0,,,1,0,0,0,0,1,733,8192,8925,493.342,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob099_m2014_q6c,fsm,truncated,0,0,,,1,0,0,0,0,1,786,8192,8978,493.372,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob100_fsm3comb,fsm,pass,1,1,,0,2,1,1,1,0,2,1705,5961,7666,358.817,
gemma4_26b_a4b,react_compiler_rag,Prob101_circuit4,combinational,pass,1,1,,0,2,1,1,1,0,2,1713,7240,8953,435.883,
gemma4_26b_a4b,react_compiler_rag,Prob102_circuit3,combinational,pass,1,1,,0,2,1,1,1,0,2,1720,11696,13416,705.261,
gemma4_26b_a4b,react_compiler_rag,Prob103_circuit2,combinational,pass,1,1,,0,2,1,1,1,0,2,1718,4809,6527,289.037,
gemma4_26b_a4b,react_compiler_rag,Prob104_mt2015_muxdff,sequential,truncated,0,0,,,1,0,0,0,0,1,702,8192,8894,493.532,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob105_rotate100,sequential,pass,1,1,,0,2,1,1,1,0,2,1627,4119,5746,249.131,
gemma4_26b_a4b,react_compiler_rag,Prob106_always_nolatches,sequential,pass,1,1,,0,2,1,1,1,0,2,1582,1042,2624,64.033,
gemma4_26b_a4b,react_compiler_rag,Prob107_fsm1s,fsm,pass,1,1,,0,2,1,1,1,0,2,1384,1600,2984,97.323,
gemma4_26b_a4b,react_compiler_rag,Prob108_rule90,sequential,pass,1,1,,0,2,1,1,1,0,2,1721,11934,13655,718.909,
gemma4_26b_a4b,react_compiler_rag,Prob109_fsm1,fsm,pass,1,1,,0,2,1,1,1,0,2,1329,1519,2848,93.376,
gemma4_26b_a4b,react_compiler_rag,Prob110_fsm2,fsm,pass,1,1,,0,2,1,1,1,0,2,1413,1468,2881,91.375,
gemma4_26b_a4b,react_compiler_rag,Prob111_fsm2s,fsm,pass,1,1,,0,2,1,1,1,0,2,1393,1304,2697,82.27,
gemma4_26b_a4b,react_compiler_rag,Prob112_always_case2,combinational,pass,1,1,,0,2,1,1,1,0,2,1413,10997,12410,663.323,
gemma4_26b_a4b,react_compiler_rag,Prob113_2012_q1g,kmap_logic,truncated,0,0,,,1,0,0,0,0,1,598,8192,8790,492.401,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob114_bugs_case,combinational,pass,1,1,,0,2,1,1,1,0,2,1852,2888,4740,173.331,
gemma4_26b_a4b,react_compiler_rag,Prob115_shift18,sequential,pass,1,1,,0,2,1,1,1,0,2,1671,1298,2969,77.447,
gemma4_26b_a4b,react_compiler_rag,Prob116_m2014_q3,arithmetic,truncated,0,0,,,1,0,0,0,0,1,609,8192,8801,490.825,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob117_circuit9,sequential,truncated,0,0,,,1,0,0,0,0,1,722,8192,8914,492.49,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob118_history_shift,sequential,pass,1,1,,0,2,0,1,1,0,2,1767,16095,17862,967.713,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob119_fsm3,fsm,pass,1,1,,0,2,1,1,1,0,2,1523,1406,2929,84.615,
gemma4_26b_a4b,react_compiler_rag,Prob120_fsm3s,fsm,pass,1,1,,0,2,1,1,1,0,2,1504,2110,3614,126.914,
gemma4_26b_a4b,react_compiler_rag,Prob121_2014_q3bfsm,fsm,pass,1,1,,0,2,1,1,1,0,2,1720,2693,4413,161.251,
gemma4_26b_a4b,react_compiler_rag,Prob122_kmap4,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1265,10331,11596,619.425,
gemma4_26b_a4b,react_compiler_rag,Prob123_bugs_addsubz,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1409,5168,6577,311.472,
gemma4_26b_a4b,react_compiler_rag,Prob124_rule110,sequential,functional_mismatch,0,1,,6220,2,0,1,1,0,2,1870,13763,15633,828.818,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob125_kmap3,arithmetic,truncated,0,0,,,1,0,0,0,0,1,604,8192,8796,490.95,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob126_circuit6,combinational,truncated,0,0,,,1,0,0,0,0,1,729,8192,8921,492.449,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob127_lemmings1,fsm,pass,1,1,,0,2,0,1,1,0,2,1737,15856,17593,956.123,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob128_fsm_ps2,fsm,pass,1,1,,0,2,0,1,1,0,2,1742,12081,13823,726.883,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob129_ece241_2013_q8,fsm,pass,1,1,,0,2,1,1,1,0,2,1534,3776,5310,226.303,
gemma4_26b_a4b,react_compiler_rag,Prob130_circuit5,combinational,pass,1,1,,0,2,1,1,1,0,2,1952,4039,5991,244.23,
gemma4_26b_a4b,react_compiler_rag,Prob131_mt2015_q4,combinational,pass,1,1,,0,2,0,1,1,0,2,1853,14208,16061,860.025,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob132_always_if2,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1349,8722,10071,527.968,
gemma4_26b_a4b,react_compiler_rag,Prob133_2014_q3fsm,fsm,truncated,0,0,,,1,0,0,0,0,1,686,8192,8878,496.566,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob134_2014_q3c,fsm,pass,1,1,,0,2,1,1,1,0,2,1798,2514,4312,151.524,
gemma4_26b_a4b,react_compiler_rag,Prob135_m2014_q6b,fsm,truncated,0,0,,,1,0,0,0,0,1,681,8192,8873,496.17,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob136_m2014_q6,fsm,functional_mismatch,0,1,,6,2,1,1,1,0,2,1681,2359,4040,143.705,
gemma4_26b_a4b,react_compiler_rag,Prob137_fsm_serial,fsm,pass,1,1,,0,2,1,1,1,0,2,1839,9800,11639,594.308,
gemma4_26b_a4b,react_compiler_rag,Prob138_2012_q2fsm,fsm,pass,1,1,,0,3,1,2,2,0,3,3141,3712,6853,225.95,
gemma4_26b_a4b,react_compiler_rag,Prob139_2013_q2bfsm,fsm,pass,1,1,,0,2,0,1,1,0,2,2271,15133,17404,919.979,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob140_fsm_hdlc,fsm,pass,1,1,,0,3,0,2,2,0,3,4467,16957,21424,1030.954,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob141_count_clock,sequential,truncated,0,0,,,1,0,0,0,0,1,696,8192,8888,497.388,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob142_lemmings2,fsm,pass,1,1,,0,2,1,1,1,0,2,2250,7461,9711,451.583,
gemma4_26b_a4b,react_compiler_rag,Prob143_fsm_onehot,fsm,truncated,0,0,,,1,0,0,0,0,1,1087,8192,9279,497.066,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob144_conwaylife,sequential,pass,1,1,,0,2,1,1,1,0,2,2269,1750,4019,107.829,
gemma4_26b_a4b,react_compiler_rag,Prob145_circuit8,combinational,truncated,0,0,,,1,0,0,0,0,1,1044,8192,9236,498.255,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob146_fsm_serialdata,fsm,truncated,0,0,,,1,0,0,0,0,1,745,8192,8937,498.477,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob147_circuit10,sequential,truncated,0,0,,,1,0,0,0,0,1,1183,8192,9375,499.803,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob148_2013_q2afsm,fsm,pass,1,1,,0,2,1,1,1,0,2,2519,4313,6832,261.54,
gemma4_26b_a4b,react_compiler_rag,Prob149_ece241_2013_q4,sequential,functional_mismatch,0,1,,1470,3,1,2,2,0,3,4461,6933,11394,422.043,
gemma4_26b_a4b,react_compiler_rag,Prob150_review2015_fsmonehot,fsm,truncated,0,0,,,1,0,0,0,0,1,1168,8192,9360,490.9,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob151_review2015_fsm,fsm,compile_error,0,0,other_elaboration_error,,2,1,1,1,0,2,2404,4877,7281,298.37,
gemma4_26b_a4b,react_compiler_rag,Prob152_lemmings3,fsm,compile_error,0,0,syntax_error,,2,0,1,1,0,1,1011,8192,9203,466.613,"HTTP 500: {""error"":{""code"":500,""message"":""Failed to parse tool call arguments as JSON: [json.exception.parse_error.101] parse error at line 1, column 2447: syntax error while parsing value - invalid string: missing closing quote; last read: '\""module TopModule (\\n    input clk,\\n    input areset,\\n    input bump_left,\\n    input bump_right,\\n    input ground,\\n    input dig,\\n    output reg walk_left,\\n    output reg walk_right,\\n    output reg aaah,\\n    output reg digging\\n);\\n\\n    paramet"
gemma4_26b_a4b,react_compiler_rag,Prob153_gshare,sequential,functional_mismatch,0,1,,403,2,0,1,1,0,2,2721,15833,18554,732.175,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob154_fsm_ps2data,fsm,truncated,0,0,,,1,0,0,0,0,1,1405,8192,9597,431.677,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob155_lemmings4,fsm,truncated,0,0,,,1,0,0,0,0,1,1146,8192,9338,418.823,response truncated at max_tokens
gemma4_26b_a4b,react_compiler_rag,Prob156_review2015_fancytimer,fsm,compile_error,0,0,other_elaboration_error,,2,0,1,1,0,2,2432,11889,14321,558.253,response truncated at max_tokens
qwen38_next,baseline,Prob001_zero,combinational,pass,1,1,,0,1,1,0,0,0,1,121,157,278,14.805,
qwen38_next,baseline,Prob002_m2014_q4i,combinational,pass,1,1,,0,1,1,0,0,0,1,125,107,232,10.099,
qwen38_next,baseline,Prob003_step_one,combinational,pass,1,1,,0,1,1,0,0,0,1,125,155,280,14.233,
qwen38_next,baseline,Prob004_vector2,combinational,pass,1,1,,0,1,1,0,0,0,1,144,195,339,16.678,
qwen38_next,baseline,Prob005_notgate,combinational,pass,1,1,,0,1,1,0,0,0,1,126,952,1078,91.337,
qwen38_next,baseline,Prob006_vectorr,combinational,pass,1,1,,0,1,1,0,0,0,1,148,284,432,24.904,
qwen38_next,baseline,Prob007_wire,combinational,pass,1,1,,0,1,1,0,0,0,1,126,202,328,19.857,
qwen38_next,baseline,Prob008_m2014_q4h,arithmetic,pass,1,1,,0,1,1,0,0,0,1,137,168,305,16.891,
qwen38_next,baseline,Prob009_popcount3,combinational,pass,1,1,,0,1,1,0,0,0,1,151,242,393,23.549,
qwen38_next,baseline,Prob010_mt2015_q4a,combinational,pass,1,1,,0,1,1,0,0,0,1,140,184,324,18.796,
qwen38_next,baseline,Prob011_norgate,combinational,pass,1,1,,0,1,1,0,0,0,1,131,80,211,7.486,
qwen38_next,baseline,Prob012_xnorgate,combinational,pass,1,1,,0,1,1,0,0,0,1,133,120,253,12.032,
qwen38_next,baseline,Prob013_m2014_q4e,combinational,pass,1,1,,0,1,1,0,0,0,1,136,135,271,12.338,
qwen38_next,baseline,Prob014_andgate,combinational,pass,1,1,,0,1,1,0,0,0,1,134,142,276,13.988,
qwen38_next,baseline,Prob015_vector1,combinational,pass,1,1,,0,1,1,0,0,0,1,184,177,361,16.68,
qwen38_next,baseline,Prob016_m2014_q4j,arithmetic,pass,1,1,,0,1,1,0,0,0,1,159,4052,4211,410.404,
qwen38_next,baseline,Prob017_mux2to1v,combinational,pass,1,1,,0,1,1,0,0,0,1,177,210,387,21.514,
qwen38_next,baseline,Prob018_mux256to1,combinational,pass,1,1,,0,1,1,0,0,0,1,207,239,446,27.595,
qwen38_next,baseline,Prob019_m2014_q4f,combinational,pass,1,1,,0,1,1,0,0,0,1,177,181,358,18.388,
qwen38_next,baseline,Prob020_mt2015_eq2,arithmetic,pass,1,1,,0,1,1,0,0,0,1,185,188,373,20.11,
qwen38_next,baseline,Prob021_mux256to1v,combinational,pass,1,1,,0,1,1,0,0,0,1,226,547,773,56.748,
qwen38_next,baseline,Prob022_mux2to1,combinational,pass,1,1,,0,1,1,0,0,0,1,162,129,291,12.678,
qwen38_next,baseline,Prob023_vector100r,combinational,pass,1,1,,0,1,1,0,0,0,1,148,509,657,50.244,
qwen38_next,baseline,Prob024_hadd,arithmetic,pass,1,1,,0,1,1,0,0,0,1,157,134,291,11.64,
qwen38_next,baseline,Prob025_reduction,arithmetic,pass,1,1,,0,1,1,0,0,0,1,199,118,317,12.38,
qwen38_next,baseline,Prob026_alwaysblock1,combinational,pass,1,1,,0,1,1,0,0,0,1,151,252,403,23.918,
qwen38_next,baseline,Prob027_fadd,arithmetic,pass,1,1,,0,1,1,0,0,0,1,163,187,350,17.134,
qwen38_next,baseline,Prob028_m2014_q4a,sequential,pass,1,1,,0,1,1,0,0,0,1,137,288,425,31.657,
qwen38_next,baseline,Prob029_m2014_q4g,combinational,pass,1,1,,0,1,1,0,0,0,1,195,362,557,35.238,
qwen38_next,baseline,Prob030_popcount255,combinational,pass,1,1,,0,1,1,0,0,0,1,168,1312,1480,131.407,
qwen38_next,baseline,Prob031_dff,sequential,pass,1,1,,0,1,1,0,0,0,1,147,1609,1756,166.65,
qwen38_next,baseline,Prob032_vector0,combinational,pass,1,1,,0,1,1,0,0,0,1,195,322,517,29.97,
qwen38_next,baseline,Prob033_ece241_2014_q1c,arithmetic,pass,1,1,,0,1,1,0,0,0,1,194,2928,3122,285.971,
qwen38_next,baseline,Prob034_dff8,sequential,functional_mismatch,0,1,,1,1,1,0,0,0,1,159,218,377,21.856,
qwen38_next,baseline,Prob035_count1to10,sequential,pass,1,1,,0,1,1,0,0,0,1,179,1098,1277,105.792,
qwen38_next,baseline,Prob036_ringer,combinational,pass,1,1,,0,1,1,0,0,0,1,227,328,555,31.161,
qwen38_next,baseline,Prob037_review2015_count1k,sequential,pass,1,1,,0,1,1,0,0,0,1,193,389,582,38.034,
qwen38_next,baseline,Prob038_count15,sequential,pass,1,1,,0,1,1,0,0,0,1,191,282,473,25.531,
qwen38_next,baseline,Prob039_always_if,combinational,pass,1,1,,0,1,1,0,0,0,1,201,619,820,57.009,
qwen38_next,baseline,Prob040_count10,sequential,pass,1,1,,0,1,1,0,0,0,1,187,518,705,48.167,
qwen38_next,baseline,Prob041_dff8r,sequential,pass,1,1,,0,1,1,0,0,0,1,173,240,413,23.191,
qwen38_next,baseline,Prob042_vector4,arithmetic,pass,1,1,,0,1,1,0,0,0,1,313,214,527,19.265,
qwen38_next,baseline,Prob043_vector5,combinational,pass,1,1,,0,1,1,0,0,0,1,260,1906,2166,183.482,
qwen38_next,baseline,Prob044_vectorgates,combinational,pass,1,1,,0,1,1,0,0,0,1,229,841,1070,81.788,
qwen38_next,baseline,Prob045_edgedetect2,sequential,pass,1,1,,0,1,1,0,0,0,1,215,3849,4064,413.248,
qwen38_next,baseline,Prob046_dff8p,sequential,pass,1,1,,0,1,1,0,0,0,1,187,644,831,65.181,
qwen38_next,baseline,Prob047_dff8ar,sequential,pass,1,1,,0,1,1,0,0,0,1,180,262,442,26.723,
qwen38_next,baseline,Prob048_m2014_q4c,sequential,pass,1,1,,0,1,1,0,0,0,1,151,244,395,25.065,
qwen38_next,baseline,Prob049_m2014_q4b,sequential,pass,1,1,,0,1,1,0,0,0,1,149,386,535,39.192,
qwen38_next,baseline,Prob050_kmap1,kmap_logic,pass,1,1,,0,1,1,0,0,0,1,204,471,675,46.79,
qwen38_next,baseline,Prob051_gates4,combinational,pass,1,1,,0,1,1,0,0,0,1,208,218,426,22.499,
qwen38_next,baseline,Prob052_gates100,combinational,pass,1,1,,0,1,1,0,0,0,1,220,236,456,23.856,
qwen38_next,baseline,Prob053_m2014_q4d,sequential,pass,1,1,,0,1,1,0,0,0,1,189,4559,4748,489.455,
qwen38_next,baseline,Prob054_edgedetect,sequential,pass,1,1,,0,1,1,0,0,0,1,191,4294,4485,450.238,
qwen38_next,baseline,Prob055_conditional,arithmetic,pass,1,1,,0,1,1,0,0,0,1,184,428,612,39.72,
qwen38_next,baseline,Prob056_ece241_2013_q7,sequential,pass,1,1,,0,1,1,0,0,0,1,211,354,565,33.92,
qwen38_next,baseline,Prob057_kmap2,kmap_logic,truncated,0,0,,,1,1,0,0,0,1,243,8192,8435,742.179,response truncated at max_tokens
qwen38_next,baseline,Prob058_alwaysblock2,sequential,pass,1,1,,0,1,1,0,0,0,1,234,517,751,51.134,
qwen38_next,baseline,Prob059_wire4,combinational,pass,1,1,,0,1,1,0,0,0,1,171,169,340,15.966,
qwen38_next,baseline,Prob060_m2014_q4k,sequential,pass,1,1,,0,1,1,0,0,0,1,166,1211,1377,125.572,
qwen38_next,baseline,Prob061_2014_q4a,sequential,pass,1,1,,0,1,1,0,0,0,1,207,414,621,43.876,
qwen38_next,baseline,Prob062_bugs_mux2,combinational,functional_mismatch,0,1,,111,1,1,0,0,0,1,178,1559,1737,154.204,
qwen38_next,baseline,Prob063_review2015_shiftcount,sequential,functional_mismatch,0,1,,1886,1,1,0,0,0,1,261,1509,1770,151.212,
qwen38_next,baseline,Prob064_vector3,combinational,pass,1,1,,0,1,1,0,0,0,1,306,1339,1645,129.112,
qwen38_next,baseline,Prob065_7420,combinational,pass,1,1,,0,1,1,0,0,0,1,233,341,574,31.265,
qwen38_next,baseline,Prob066_edgecapture,sequential,pass,1,1,,0,1,1,0,0,0,1,216,8053,8269,834.781,
qwen38_next,baseline,Prob067_countslow,sequential,pass,1,1,,0,1,1,0,0,0,1,231,372,603,37.963,
qwen38_next,baseline,Prob068_countbcd,sequential,truncated,0,0,,,1,1,0,0,0,1,240,8192,8432,777.597,response truncated at max_tokens
qwen38_next,baseline,Prob069_truthtable1,kmap_logic,pass,1,1,,0,1,1,0,0,0,1,286,900,1186,88.348,
qwen38_next,baseline,Prob070_ece241_2013_q2,kmap_logic,truncated,0,0,,,1,1,0,0,0,1,306,8192,8498,776.245,response truncated at max_tokens
qwen38_next,baseline,Prob071_always_casez,combinational,pass,1,1,,0,1,1,0,0,0,1,219,1002,1221,97.384,
qwen38_next,baseline,Prob072_thermostat,arithmetic,pass,1,1,,0,1,1,0,0,0,1,340,748,1088,74.455,
qwen38_next,baseline,Prob073_dff16e,sequential,pass,1,1,,0,1,1,0,0,0,1,263,643,906,67.184,
qwen38_next,baseline,Prob074_ece241_2014_q4,fsm,pass,1,1,,0,1,1,0,0,0,1,287,3446,3733,340.75,
qwen38_next,baseline,Prob075_counter_2bc,sequential,pass,1,1,,0,1,1,0,0,0,1,279,1465,1744,145.281,
qwen38_next,baseline,Prob076_always_case,combinational,compile_error,0,0,invalid_lvalue,,1,1,0,0,0,1,239,501,740,45.816,
qwen38_next,baseline,Prob077_wire_decl,arithmetic,pass,1,1,,0,1,1,0,0,0,1,300,407,707,38.399,
qwen38_next,baseline,Prob078_dualedge,sequential,pass,1,1,,0,1,1,0,0,0,1,198,4385,4583,463.757,
qwen38_next,baseline,Prob079_fsm3onehot,fsm,pass,1,1,,0,1,1,0,0,0,1,311,4930,5241,474.981,
qwen38_next,baseline,Prob080_timer,sequential,truncated,0,0,,,1,1,0,0,0,1,358,8192,8550,723.564,response truncated at max_tokens
qwen38_next,baseline,Prob081_7458,combinational,pass,1,1,,0,1,1,0,0,0,1,392,418,810,37.908,
qwen38_next,baseline,Prob082_lfsr32,sequential,pass,1,1,,0,1,1,0,0,0,1,283,7738,8021,737.38,
qwen38_next,baseline,Prob083_mt2015_q4b,combinational,pass,1,1,,0,1,1,0,0,0,1,426,871,1297,88.201,
qwen38_next,baseline,Prob084_ece241_2013_q12,sequential,truncated,0,0,,,1,1,0,0,0,1,370,8192,8562,811.255,response truncated at max_tokens
qwen38_next,baseline,Prob085_shift4,sequential,pass,1,1,,0,1,1,0,0,0,1,300,494,794,46.002,
qwen38_next,baseline,Prob086_lfsr5,sequential,pass,1,1,,0,1,1,0,0,0,1,323,6147,6470,2610.334,
qwen38_next,baseline,Prob087_gates,combinational,pass,1,1,,0,1,1,0,0,0,1,275,298,573,29.463,
qwen38_next,baseline,Prob088_ece241_2014_q5b,fsm,compile_error,0,0,invalid_lvalue,,1,1,0,0,0,1,246,1424,1670,191.769,
qwen38_next,baseline,Prob089_ece241_2014_q5a,fsm,truncated,0,0,,,1,1,0,0,0,1,248,8192,8440,866.293,response truncated at max_tokens
qwen38_next,baseline,Prob090_circuit1,combinational,pass,1,1,,0,1,1,0,0,0,1,441,189,630,19.357,
qwen38_next,baseline,Prob091_2012_q2b,fsm,pass,1,1,,0,1,1,0,0,0,1,403,1335,1738,121.498,
qwen38_next,baseline,Prob092_gatesv100,combinational,pass,1,1,,0,1,1,0,0,0,1,467,2503,2970,221.591,
qwen38_next,baseline,Prob093_ece241_2014_q3,kmap_logic,functional_mismatch,0,1,,38,1,1,0,0,0,1,433,6665,7098,2713.97,
qwen38_next,baseline,Prob094_gatesv,combinational,pass,1,1,,0,1,1,0,0,0,1,448,2338,2786,211.979,
qwen38_next,baseline,Prob095_review2015_fsmshift,fsm,truncated,0,0,,,1,1,0,0,0,1,214,8192,8406,819.823,response truncated at max_tokens
qwen38_next,baseline,Prob096_review2015_fsmseq,fsm,pass,1,1,,0,1,1,0,0,0,1,199,6600,6799,662.643,
qwen38_next,baseline,Prob097_mux9to1v,combinational,pass,1,1,,0,1,1,0,0,0,1,284,620,904,56.94,
qwen38_next,baseline,Prob098_circuit7,sequential,truncated,0,0,,,1,1,0,0,0,1,450,8192,8642,850.364,response truncated at max_tokens
qwen38_next,baseline,Prob099_m2014_q6c,fsm,compile_error,0,0,port_mismatch,,1,1,0,0,0,1,428,3145,3573,399.561,
qwen38_next,baseline,Prob100_fsm3comb,fsm,pass,1,1,,0,1,1,0,0,0,1,313,2067,2380,259.889,
qwen38_next,baseline,Prob101_circuit4,combinational,pass,1,1,,0,1,1,0,0,0,1,569,502,1071,72.081,
qwen38_next,baseline,Prob102_circuit3,combinational,functional_mismatch,0,1,,27,1,1,0,0,0,1,569,544,1113,78.09,
qwen38_next,baseline,Prob103_circuit2,combinational,pass,1,1,,0,1,1,0,0,0,1,569,637,1206,86.074,
qwen38_next,baseline,Prob104_mt2015_muxdff,sequential,functional_mismatch,0,1,,1,1,1,0,0,0,1,336,3934,4270,557.745,
qwen38_next,baseline,Prob105_rotate100,sequential,pass,1,1,,0,1,1,0,0,0,1,357,1611,1968,209.465,
qwen38_next,baseline,Prob106_always_nolatches,sequential,pass,1,1,,0,1,1,0,0,0,1,320,1340,1660,177.156,
qwen38_next,baseline,Prob107_fsm1s,fsm,pass,1,1,,0,1,1,0,0,0,1,216,720,936,106.377,
qwen38_next,baseline,Prob108_rule90,sequential,pass,1,1,,0,1,1,0,0,0,1,437,3092,3529,421.973,
qwen38_next,baseline,Prob109_fsm1,fsm,pass,1,1,,0,1,1,0,0,0,1,196,709,905,98.833,
qwen38_next,baseline,Prob110_fsm2,fsm,pass,1,1,,0,1,1,0,0,0,1,229,747,976,103.565,
qwen38_next,baseline,Prob111_fsm2s,fsm,pass,1,1,,0,1,1,0,0,0,1,228,670,898,91.363,
qwen38_next,baseline,Prob112_always_case2,combinational,pass,1,1,,0,1,1,0,0,0,1,259,4107,4366,523.106,
qwen38_next,baseline,Prob113_2012_q1g,kmap_logic,pass,1,1,,0,1,1,0,0,0,1,250,5475,5725,686.848,
qwen38_next,baseline,Prob114_bugs_case,combinational,pass,1,1,,0,1,1,0,0,0,1,319,1081,1400,134.803,
qwen38_next,baseline,Prob115_shift18,sequential,pass,1,1,,0,1,1,0,0,0,1,363,1280,1643,164.399,
qwen38_next,baseline,Prob116_m2014_q3,arithmetic,truncated,0,0,,,1,1,0,0,0,1,259,8192,8451,779.035,response truncated at max_tokens
qwen38_next,baseline,Prob117_circuit9,sequential,truncated,0,0,,,1,1,0,0,0,1,441,8192,8633,857.241,response truncated at max_tokens
qwen38_next,baseline,Prob118_history_shift,sequential,pass,1,1,,0,1,1,0,0,0,1,400,1596,1996,1111.692,
qwen38_next,baseline,Prob119_fsm3,fsm,pass,1,1,,0,1,1,0,0,0,1,258,1491,1749,202.43,
qwen38_next,baseline,Prob120_fsm3s,fsm,pass,1,1,,0,1,1,0,0,0,1,251,642,893,85.249,
